seller_id,late_frq
30a81d8cf85fb2ada1b1b094c9583a95,0
30c7f28fd3a5897b2c82d152bb760c17,1
312ba1d77e9c332ef21f9598b7f64cd7,4
31344c16881c08a8a72c6d2eb29918c1,2
31561f325664a8a7aba4c8d0c3a9b3db,0
318f287a62ab7ac10b703ac37435a231,7
31ae0774c17fabd06ff707cc5bde005f,1
31be790e64fc99f8ff48ec2bd18a3104,2
31da954dc0855f2495c6310f70a2f931,2
31e60bf8d103ce47932a85f5562deb16,0
31eec405c9bb71dec8e2629a92e764fa,0
323ce52b5b81df2cd804b017b7f09aa7,4
324583d68897f5ddbaf38f6248322176,2
325f3178fb58e2a9778334621eecdbf9,0
327b89b872c14d1c0be7235ef4871685,1
3289d8c3eef4873f91ce0b1343c0dd58,0
328acb143b4a73aad6bee8e734f5d20d,0
3296662b1331dea51e744505065ae889,0
32b8764b4ef628b53608fc34011fcc13,1
32e5635e63cb374eb63afdd242fb6134,0
32f1bb9dfa65bc7df5c0d9d95a616be4,2
32f83ffe11cd40f7adcf4eef171f52d9,0
32fdd5d44ecb43dfd6a24b9369eca144,0
3338e7a0710a195872be80e0d2423867,0
333c4210e76a1aa2ab817b99437e3ff1,0
3340ef1913fb70d28420f6ceb685c339,1
334cab711dee080b079fa5779b584783,0
33576ec5412fb5905d876f12f33bfde6,1
3361277dc30b7cccdb0c286b24219756,5
3364a91ec4d56c98e44174de954b94f6,0
33a17d60c64393351ebf1ef860f4e0f2,1
33a6f4b1e7cdc205511e76ba1b6e0186,2
33ab10be054370c254ddfcf0a6253422,0
33ac3e28642ab8bda860a2f693000e78,0
33c51922b6e3c16b24a8f28e5833c99d,1
33cbbec1e7e1044aaf11d152172c776f,0
33cbda8716511e27e556dff9d8418bf2,0
33d677f27a69b84051204ee4ae76eaca,0
33dd941c27854f7625b968cc6195a552,0
33fd411ed63a7c2f9005e3f065d9f85d,0
34056b8b55c1775a22af2331670a799c,9
340636a908b13bbe0f4fb63fbe1d0c03,0
343e716476e3748b069f980efbaa294e,1
3442033154be05bac582e173ef54fd12,0
344223b2a90784f64136a8a5da012e7f,0
3442f8959a84dea7ee197c632cb2df15,1
34675b28b826facfde119785bf287dc1,0
3481aa57cd91f9f9d3fa1fa12d9a3bf7,0
3492e68f37fd1df87f4f2f2ea247f445,0
34a557286ead8fe75c989e0afcf7d98c,0
34aefe746cd81b7f3b23253ea28bef39,0
34d1ca11b242c0fee2c834ae8d788566,0
34f563c82a85b99ae9e6d60db5fc2e28,0
3504c0cb71d7fa48d967e0e4c94d59d9,0
35281d148dcf7134bae913c57db4e6da,0
353e21e8bf8de2722b4fae1636664b76,0
35857757f553273b1056c1cabdace7fb,1
3586b8580d9c917874e053a1bb37b5ff,2
35b96509602ec4b7da831b5cd73ff2c2,0
35ef5aa32949680f627efec3c23e705c,0
35fb511489d9ee3ee27a76debce9df06,1
3606774ec64634822d78dc2db6d37045,0
365e445f796710c3431557e85caa25db,0
365e4bce19bda0082c3d15d83fdb8bcd,0
36890be00bbfc1cdb9a4a38a6af05a69,2
36a968b544695394e4e9d7572688598f,5
36f98ad67cc981f50ce8aed093d5783c,0
37303482a42fb700d8d127e70a9cd6c8,0
373ee4a3a775a733770ca3f790b8b9ac,2
37515688008a7a40ac93e3b2e4ab203f,19
376a891762bbdecbc02b4b6adec3fdda,2
376d67b61dce0c990155286e7ae486a4,0
3771c85bac139d2344864ede5d9341e3,1
377bc18334c78dd2f1535ef22a3ad225,0
3785b653b1b82de85ab47dd139938091,0
37be5a7c751166fbc5f8ccba4119e043,7
37ceb404da208418c9032f0674e57804,0
37dd29b36c458d82f74a953c40c43645,1
38102b031c2a15e54623d711bfc753d3,0
381c83fdca332ea6afd896da20bf6e4a,1
3820c6537b3853be1a0687d5a60807ec,0
382229d1e840115ffe3dbf5ff460e417,3
385799a1cddbd26dfeb9157356a42282,0
38874e327ce94d11390b96eb42d61928,1
389e45560e33d2d0747f949dcddbc08e,0
38af8acfd46ac4a7bf754e8ca6736664,0
38e679b9e0064cd94c6f035707344dae,1
38e6dada03429a47197d5d584d793b41,0
38f276ca6e7cc95a6d1bb55ac9e5550f,0
3903c788ded8dc03b5ebab37a2f3e9a1,1
391bbd13b6452244774beff1824006ed,1
391fc6631aebcf3004804e51b40bcf1e,50
392353362d22cc2c236e1ee81ff19890,0
392e0502231ae2f8b29994ef6398cd77,2
392f7f2c797e4dc077e4311bde2ab8ce,0
3935fe5fe0f82787a9dcb8deb62be09d,2
3968920b9aa752ab98f7d5888c9252f2,1
3969863bb8af7f72580b3b1ffd3a17b3,0
397c4d0c005b6f41f90098ac724e28cb,2
3985a3c45be355a4c57fde108bfabd1c,0
3986c0b54f6b748b75e7bd4e092aa3e5,0
398cb257329ef7af7f1943a8974a3cbc,0
39a5005f2605cbdb4f9ac14485cabfd1,0
39c763cca83e654764b7a4a650fb9b7c,2
39d54ff918774174706fb065d7f9dc07,2
39d61be7a92eb77b7da367bd4845bc0e,0
39f776d2974049026ff531fc42ef2a3e,0
3a1a1fec38dd360f15fc912e821e169d,4
3a3c180dd702a725bd0ba4117689239e,0
3a3e46d10f74d8a6ca76e2b538f106a0,0
3a4127e1ba7208ea37044c5092aae170,0
3a490ba60afa30ece0e7d50cfe74a4f0,0
3a52d63a8f9daf5a28f3626d7eb9bd28,0
3a734b715d333a2588a3d54a0c9b8746,1
3a79f35a2344ede41af21267f61d5ec6,0
3aa3c89ae3cd482385568be76120f63c,0
3ab971ce71839580d2ae5b4e40fe8044,2
3ac588cd562971392504a9e17130c40b,0
3ade81dab5a172b88e1871c28ae05260,3
3afc536624bc2e65bddfb5db33cc01f3,0
3b15288545f8928d3e65a8f949a28291,10
3b18f9856c6eb2413eafedb58e9eecd9,0
3b872fd4747f01cc56206f2934198618,4
3bb32fedaa74e4ad20f4ce067733bd31,0
3bb548e3cb7f70f28e3f11ee9dce0e59,0
3bdff180c7e1f6551a643b99c265a120,2
3be5841cdcc46de4ed3f9116f104b2c5,0
3be634553519fb6536a03e1358e9fdc7,6
3bfad056cf05c00dabe2f895925d83b1,0
3bfba5a77604f6dfae7e6dd7aaf65821,0
3c010235b7345c92f125d14ee232a76b,0
3c03b12bab54d8b37d79d914bfdb1aa0,7
3c3017960b2dbd72711a61f0400aab8f,0
3c487ae8f8d7542beff5788e2e0aea83,1
3c4e0452bff7a2a788179488d3d77032,1
3c7c4a49ec3c6550809089c6a2ca9370,9
3c88ed2e76a2247933a15daa7161eb1c,0
3ca08eeb8d5595949fed424bd3677742,0
3cfa1358a6caa965278721344c8d76f2,0
3d01d1c414c44b5943a09619ff3853cb,0
3d0cd21d41671c46f82cd11176bf7277,0
3d2400ac620cffa23ac81bd192f7f555,0
3d2531eccfbde1d7c8db7a3a12fb267a,0
3d290fe363c60a77498c1126fd3fb8d3,0
3d39fbf22a665714baf62fae36029e23,0
3d3ccf2b2f8134b10dce9dd446f0e075,1
3d4824f20035949c710eaf111f869d39,2
3d49bfdd1b43a7fe169b3740067acc61,0
3d4b1ae7539303b5704493798893e82c,0
3d5d0dc7073a299e31fa718ce1bc00b6,2
3d621842b2ed28e2b474132480edac3c,0
3d62f86afa7c73be2628a3be1423f5a0,0
3d68c634a99a1ba46dbca3967a69c623,0
3d700782d7818f2c1e0d7a9e9d75fc00,1
3d871de0142ce09b7081e2b9d1733cb1,62
3d8fa2f5b647373c8620330c4e077a9f,1
3da38366e7bd9baf6369071f782ecdf0,1
3db66a856d18a9cba7c9241fc5221c50,10
3dbbce181edfaa4a597ec858c382d2ec,1
3dc69bf2c42f0568a5c4791ec3fd3745,0
3ded4e2d5f135cb103e5949d7263d2dd,0
3df020b72d3d44b3af9d110fa3940b65,10
3dfd3dc96f7f8598eca74e9ac8a2fa31,1
3e35a8bb43569389d3cebef0ce820f69,0
3e46a38ee171c503c3b4a3f23fe3bf0c,0
3e51f9cbe317bc3a88f2c76583811ee4,0
3e8bd881d92466e63ba9e3e809cd3c50,3
3ea00e1dea2b0659dbaf654735929220,0
3ea08c48e851106d2f584349daba335f,0
3ef37b7ca6dd2b80bd8af81a62504996,0
3f0e48d209018b466fcd3bb4ccfeb520,0
3f2af2670e104d1bcb54022274daeac5,1
3f3486b61f45078d4f31ee5e43d8c5bb,4
3f8034bfc6b8b4135534975d49f04c63,0
3f8247d0f772ffa58560e5c682521ad5,0
3f84fefc07dc159b268d4a77d3e8c425,0
3f995f07c49d0d55a99d5c54957f7d81,1
3f9be91358837bff69df67edfa3e42e8,0
3f9c56764fabca627406093dcb3ef0b4,0
3fac58ce0ad699020c7944d53c41329c,0
3fadb4cba4c35bce6a7eaf9872d5623a,0
3faf68a3b0af94b10bac70d86077be49,0
3fd1e727ba94cfe122d165e176ce7967,7
3fe7120d6257285ac6a3ce7cb071ccec,0
3febca52652e7209509ccfe61cbde40e,0
3fefda3299e6dfaea3466ef346a3571a,0
4003520d80d0bad1d5623f7aa3c63cda,0
400f221ab83037c0ea78f1267da9624d,0
402916f742e5c740cc751493d9cf5053,0
403aa86912527d730337ffcb0fb096ab,0
4049512728d969bec69f84088b012416,0
404e1ba01358af4cd63f679b2c4d1fa1,0
40536e7ca18e1bce252828e5876466cc,0
406740ee611378a662d274c7d8c43c4a,2
406822777a0b9eb5c50e442dd4cd3ec5,5
4091f77d8c768fc3e81c20761471761d,2
40d54b51e962dbe09cabbcfd33298dee,0
40db9e9aa57f7bb151bcda6b0f9bdbb7,1
40ec8ab6cdafbcc4f544da38c67da39a,0
411f3b52d857390502ee4e4d5ceabc2d,2
4125d9385a25e82d2f72d3a0fd55bc3f,0
412a4720f3e9431b4afa1476a1acddbe,1
4170f6a9367e6b5d6401d03ce6d54569,1
417a1e6c7321084d2a0ae0d023cfad93,0
41958cbd3335433c8740300e8cd600d5,0
41ab63a91b8b264e8c8780368bf1dd5b,0
41b14765bd56c8ad10971074380f9c0c,0
41b39e28db005d9731d9d485a83b4c38,10
41b86b552e54e3a7009596125aa8b167,0
41c2bad7229b0c25e6becf179ebf63ff,0
41c9d3997dd3c072c31139dc5bb5761f,0
41da412d33e8da4f22baf55cb1bde82c,0
41e0fa5761c886a630994a55c12087e7,0
4200ddf1967c5e41e48db62bc6d4b5ac,1
4221a7df464f1fe2955934e30ff3a5a1,0
422be4cc81a457fdb46f47edeb968ae5,0
427165bf50f8ca07efc7bdc2bfcf1688,3
42b6488f5b8246d9141712abd4b1b693,0
42b729f859728f5079499127a9c2ef37,13
42bde9fef835393bb8a8849cb6b7f245,1
42d4b7e70819438f5ada61c965e92d7e,0
42ef3192a9ff87a22d1867b74b3ee205,0
42fa4ee7240e9b8eb4576358ec142ba7,0
42fb44130ac3134cde8e35cf8ec7df25,0
430315b7bb4b6e4b3c978f9dfa9b0558,1
4305fe92735c8a43d154ff6dd2b8d927,0
431050a06a317f2b38168dec3dcd2b46,0
431af27f296bc6519d890aa5a05fdb11,17
4324dd16853115efb0fd9d0d131ba6f4,1
432c37c9dfba871172ec162e20118b8c,8
432c67955c0acd1fd6b0b5d678766a71,0
43402bdf22aa2310e8f99e2f94f78628,0
4342d4b2ba6b161468c63a7e7cfce593,1
436bf27f2f18474fc6047702e9f8a866,0
4371b634e0efc0e22b09b52907d9d469,7
43753b27d77860f1654aa72e251a7878,0
4391ea5c5990502176a1dcda44a2373d,0
439a47cc365d6e3bd526812ea9de3c29,0
43a1d4bab73b816e44ef4e4facd9f9b5,0
43a5d4a57af536fddc96d08be3afdfcb,0
43b2c864251aa0ce4030c746984e088a,0
43f8c9950d11ecd03a0304a49e010da6,2
44073f8b7e41514de3b7815dd0237f4f,7
440dd6ab244315c632130ecfb63827b1,12
443d880f15cbd3572885e1d44bf2c478,0
4450bd8327d471c4a11a83d1445b1b62,0
446cc09cdbb130904da114e807dbec40,0
44717f64ec2a457979cf83c429077666,0
447d377bdb757058acb569025ee18a93,0
44ed138eca6214d572ce1d813fb0049b,0
44f091b5abab8018f682fce8124b85e5,2
45213867cefbf2cd4c6177e10216a951,1
4559697a8f7e637227c2eeaed843baff,3
455befea1bb853c75ccbca94cff26e5c,0
455c5640e8c5bd1b2ee85c0158f85727,0
455f46ef09a9e45667e2981df84b5cc2,0
457fe919b032a3f7dadba6fb92cf7855,0
458c6fa920810ce2492da71bc26d9eec,0
458d868c9642f55f18f04e951a3fdde6,0
45a3d05fb00435e52a28859dd03703b3,0
45ba18c210d42734ec52c0c1c574e9ee,2
45c20d94d9171b0bcfab3c955e47d67b,0
45d33f715e24d15a6ccf5c17b3a23e3c,3
461ff5303b6c9c1a4a07f40c5aece516,0
466222e777149751370e7e98fb623b0c,0
4677a5437afda5fa7140b927b07be1cc,1
46dc3b2cc0980fb8ec44634e21d2718e,28
46ef1a25845fc051c2998d878354810c,0
4736e9d642ef4257cd7622516931eb51,0
47648caee88ccfe951fbb27fbf7b4cbe,1
478bfe564db21eeb44386606aa30b650,0
47efca563408aae19bb7206c2d969ea9,0
47f55702f598c7c6cc8458b0fbc1c49a,0
48162d548f5b1b11b9d29d1e01f75a61,1
4830e40640734fc1c52cd21127c341d4,10
48328ec9a579151d9cc6a86d4a59336c,0
483ca627d131e18f988349b1655c0acd,0
48436dade18ac8b2bce089ec2a041202,10
485452467ff670447e84a8370c3fc898,0
4867209cb29b56b92893d7bde3ce8012,0
4869f7a5dfa277a7dca6462dcf3b52b2,121
48985c61529077fa4f1e38bcff0f2ed3,0
48b6c3f4c6a93171da04b75313f2130f,0
48bad451945f5227341793478d6353ea,1
48e5ee06fb2dc74df1c711a9b6dfac2a,0
48e954b2da4f6a750c844173b347ed40,0
48efc9d94a9834137efd9ea76b065a38,0
48fb026ed7455a42f5d3e9390ed5088e,0
49067458c68f7701fd334ce326accbe0,0
4917cee8d902e13428c3ec4b1ca6f315,1
491a5ada3aa1678414e990262c4bbdc1,0
49383af7ab774e4e8f3000f49c83dc4b,0
4965a7002cca77301c82d3f91b82e1a9,0
497709c2976a8fa308730a2dec5b0726,0
4978a02ea9c8be7a9b5480680f40334e,0
499185655c29ecfdbfe776ef7cf875b5,0
4992e76a42cb3aad7a7047e0d3d7e729,4
499ec63c58e51296c9cf57edcfe1c8a8,0
49cdc90518a4f82676b38b3c1aa43ff6,0
49e7217cfe4e427191c378ec626d8737,0
49f8d2ea7b718d0ce587d34207caf2b4,0
4a1917ef994878940e1fb03eeb787ad7,0
4a1f694197d05fe70026b016a7316b41,1
4a23adac87cf538689fa600d976f78b2,0
4a3ca9315b744ce9f8e9374361493884,191
4a3ccda38b2129705f3fb522db62ca31,5
4a5b36211b1f51bf7eaa5c10a57fa483,0
4a82168aaef173cbb6e46ae88728f919,0
4a82c4af97ffc0fb2dc26bfdc03b1842,0
4aba391bc3b88717ce08eb11e44937b2,4
4aba6a02a788d3ec81c03137144d9a80,0
4b0fdb526525f9890eb145bf1534640e,0
4b1eaadf791bdbbad8c4a35b65236d52,1
4b39558c138930b9e5489c93b6df5fe3,0
4b5f66b7adcf57f1ecc0d3c07dd6b177,1
4b90495391ac0bd181a80a459df1e718,0
4b9750c8ad28220fe6702d4ecb7c898f,13
4b98b0428fc1932cc2514ef9ce2505e6,0
4ba52dfeba874da5b9ee7b17c7494f04,1
4bc3d93e4a5f88a598d3d8ce4ae510b3,0
4bcec44888b30ba9001234c534716d3f,0
4bde6149c15cf7e177b36fa060dd6de8,0
4be2e7f96b4fd749d52dff41f80e39dd,0
4be6b962d83299498bae2190f95d6566,1
4be9ae93c4fc0f41713d71a4194ee1b3,0
4bf2f4ee540798a61f9636d12cd9cc80,0
4bf658053d453036c70976bccb2c31b2,0
4bfc7a4a1cf8d4d2121c27422d9e50b5,1
4c03b9dd4c11ee2cb35c96c49efc9420,1
4c18691b6037662be2df78a765d98ab5,4
4c1c7281388a33dd06daac44f9fadbd1,0
4c2b230173bb36f9b240f2b8ac11786e,29
4c498c7345e89aebad651544829beca0,5
4c4d546adf3c3868fe19c9ec6e9ffda9,0
4c60877808f4318ef1107fbeb8f89afa,0
4c61e37f664c3c88aff092aa5ac779d7,2
4c8545742faaf58fafd5fd14d25d75cf,0
4c8b8048e33af2bf94f2eb547746a916,3
4cc43a222a0f94910728b62b97a8c5f8,0
4cc4fd4fdd406a85bbdc1f824b731bd7,0
4ce6e5f6c52515177e18c1c9361d8677,0
4ce8b55b4bfa4659184e7becc1fba3f2,0
4cf490a58259286ada5ba8525ba9e84a,0
4d0041cdbe51b4617d95c70b19decc74,0
4d232b78ab7ef10393dc3807d827bc0d,0
4d600e08ecbe08258c79e536c5a42fee,0
4d6d651bd7684af3fffabd5f08d12e5a,15
4d6fb82c629c7a5028bfd973c07b05e0,0
4d8809767a5bafe22909c77951fb6b41,0
4d9fea3499bdc22aa4da4e339365f215,0
4da0e408c99d2fdc2126dc9fce518060,0
4dab98ca6cd6d3df586203cefd28a042,0
4dbd95a08b31ede5c82d3f861cb1ce1a,0
4dc2e811a1760953cb7c6a590b498943,0
4dc646b9b9e8e411ef48ba000ea3ac6f,1
4ddeb3e828550cddc8d45c8bc36ab2d1,0
4de6e4ba574aa9dfdc824bc44dc47fdd,1
4deebb3199eeafb282ae33229144f94b,2
4e06067cc08b3f41d837768d392c3ee3,2
4e0d109ccfba9a1151c103049880c857,0
4e17c65a516f69d023a2ae78b84f28d6,7
4e2627090e6e5b9fabba883a37897683,0
4e326052e5dbba8adcd512f3450a307e,0
4e42581f08e8cfc7c090f930bac4552a,2
4e480be820e37de1444325ff358c9296,0
4e5725ba188db8252977a4f0227bd462,5
4e6015589b781adaa5ce7f1892d06bb1,0
4e7c18b98d84e05cbae3ff0ff03846c2,3
4e85b538b0dad58852641540686d0e14,2
4e8dacf3d38f281ae26c3e0321d92d88,0
4e922959ae960d389249c378d1c939f5,40
4e92348462c75b6c842b994ce84a0ed4,0
4ea2f12dbe91deeacd2c1e74f069a6e6,0
4eb61f060e7dcc1d5a80d806c35cc541,0
4ebdc7e6cd6102a022dadc49156d4ea8,1
4eeb99008a0f59d2c7759c59f9a346eb,0
4ef4c39cf3c24f326434cf0b2e48046a,1
4f0d637c1197fd65405ebd755ac9f86b,0
4f1f1c8666cdb6442f775c4e8caed465,0
4f40d2ed38d1cc945364a7cd202a82c7,0
4fae87d32467e18eb46e4a76a0a0b9ce,0
4fb41dff7c50136976d1a5cf004a42e2,1
4fe2f67634d00c021aa01f96b6f2d68e,0
5011f0d93373a4c5753adf58ca77af8d,4
503c1de08ae81a2d86f17951b204db55,1
5058e8c1e82653974541e83690655b4a,8
5075aaa8404020ae6aa8bf4792099b41,0
50770d25768b0486d89be26afca3108f,1
508808d438fe2ff972ed13bb8f4a82e2,0
50a7e551a7b3f8d37cd6e32d8bfbe5ea,0
50bf89f1349bc0409a268c3a49678009,0
50c361bcf670d16f6df4d52de3dff924,0
50c9975695009e5e6473912e83a6d1da,7
51209b446b2073894bdc0face6c73ffc,0
512d298ac2a96d1931b6bd30aa21f61d,0
513a54369b6a8a6602fcb0e129c6d78d,0
5145090ab595c0d0b8557199f5701fbf,0
5151aea44289d6c6b090ee31c2132508,0
515d781150feed28a6ac091bb0e3cb8c,0
5160d23075764e18e07c1f4a87fad743,0
516e7738bd8f735ac19a010ee5450d8d,2
51702dc2a3e106c76dbff722b5bf0726,0
5194c22ed1f616ec0c0f33c571542879,0
519a7aa428f18d125a283cf8c014fdd6,0
51a04a8a6bdcb23deccc82b0b80742cf,1
51e0557bc7b86de13e946c60ee91ce39,0
51e4e89242cbb846c2deff3dc015650e,0
51ed72984a04e5dd35c2b27e77179038,1
51f108f62cb87d61918159902c8f8583,0
5206cc4bc2297c833e6061c49bf9c43f,0
52092ddbd3a58c450a4459bf051b2287,0
520b493b57809f446cb0a233bb3e25c7,0
522620dcb18a6b31cd7bdf73665113a9,15
5236605f4d4b0b3e4df85b850393fca0,1
52454f90d4c30c016768db02f88c1a74,0
52562a9f449c3dc3d53f5f5b9ed74903,0
525e75a6fb1454a2325ab1734bcec221,0
5275ca25d0358ca73864e0ae41be1320,0
527801b552d0077ffd170872eb49683b,9
52831e5990d0771cb4951d6f12928167,0
528bcf6680c36dddf07620bd35b33a6f,1
528ce32f560edd11add4169f6a5b65be,0
52956b80ae65fda598f06f6b9943e7a9,1
52a50b42accf164f9f019941e5759d9b,0
52a52b9f656520e99716f5bc40f661c8,0
52ac6f920b7280e4c6d30dd94de6259b,0
52b53f7061969fe471d119b6195da864,0
52bb00821bcdd358a5a5a27e1f6be5a1,0
52d76513f0c4d97f3b99570e2c94ee31,1
52f0fe436a347ddad7ed5f9aa4e27eaa,2
52f6f9f13ba19504c02781132a049e75,0
52f976b17ea7f2f087f56dcc419328f6,0
52f9db5cfb423382a2fa5c9e39303202,0
5305693ffae2d3463377b1f6fe67b15a,0
53088c75f948b48a7ece173ac17f0c12,0
530ec6109d11eaaf87999465c6afee01,1
53243585a1d6dc2643021fd1853d8905,12
53336f97ddbe53e2a617d07b17447b95,0
533d46c1b06970e99f09523a61df4972,0
5343d0649eca2a983820bfe93fc4d17e,10
534a01cc6df1e034e05c32028a291fa2,0
535bf14f36346c7f59d87cece104d70c,0
537eb890efff034a88679788b647c564,6
538caafddff204241cecbf3a02e6b3cf,3
539ed9e19811677513447759be5eccfc,0
53b0300ca793f9834cd69c0678d35ee8,0
53d00c40e32aeb924a84ce72b1af869d,2
53e4c6e0f4312d4d2107a8c9cddf45cd,24
54065e9aef7e9e9c2dc23b7594db021a,0
5415337f1863452476d42d9f14a16a61,0
54219883e72aad869adfb2a54b7bfa0f,0
542917da124346b47ea1ac79a93ce454,1
5444b12c82f21c923f2639ebc722c1ea,0
544863df86ed3b78a04e0820d41430ee,0
54583ab379489add547fe47b628db589,0
54965bbe3e4f07ae045b90b0b8541f52,26
54a1852d1b8f10312c55e906355666ee,15
54aa8463e87776b5612f4bdc4bd5d4de,0
54c04bdb5ec46762f8f08c7e8f86ed4a,2
55029529919c0123526150bd26ca8f20,0
553a440137d6e0cf776aee0bb83ac9f5,1
5563732abe64c3036cb97ad924128dd1,0
5566627eab3fe93fd6ee08798226101a,0
556a6409838156ea299c9d1f9e2dde43,0
557f22c76691849db52d2abccf0015d0,0
5587130f9850696ed7fafbc91c2cee44,0
559d56f3b8f0bc2e5a9a62fe2ce2a39f,1
55a5b51f93f2b70ea513f5a047b0262a,1
55bb6fe5bebe5012e2d7d9928e1128ff,3
55c26bcb609f480eb7868594245febb5,0
55c96925041a14097b6a7825554f4ad5,1
55d3daac7c404d59e51c2aa2f4dc5a23,0
55dedd83e501d8248880557d9073cbfd,0
55f7a3319d80f7fdf078b8f03e6725fe,1
562f8cfc51f265411f487d07e9c40e7f,1
562fc2f2c2863ab7e79a9e4388a58a14,8
5656537e588803a555b8eb41f07a944b,11
5659d77e8d90378e39b960ad5956f64e,1
56642bcb79900e777d68e91915cb4267,9
5670f4db5b62c43d542e1b2d56b0cf7c,1
56a8b450e802502ba53a9885ee38e29f,0
56db5c0782e8f7ddc9343f9576ff6d16,0
56e361f411e38dcef17cdc2a3d99628b,1
56f413900b5166ab4d730e9ac0b12cb0,0
570d4583587a5fe2d47c7be89b91ad27,0
5721089ba9214e80074f27d5a03fc0eb,0
5733d806668f8712c24b9abaefbfa642,0
5741dc2bf5044c34d0698681c5081bed,0
575df70bde3f9f2b30bf8d2e9910d725,1
577719699805dd125d5b6fdde5943bba,1
578460d8319c51dab351cd9db95eadfe,0
578fa3a9cb6b6dceab39231ad59cdaca,1
5795aebfe331fbcd02a2c4b679fb7952,0
579891617139df7d8671d373f0669622,2
57a834594e1e9e9219603bfec184eadc,0
57c764b4a836300be881e2ff86e449f9,4
57d2ba47f7a3209aa347532ae75c1165,0
57df9869a600bd6b7c405f2a862eccfb,0
57e632711dec9ec14ca7546769483e7e,0
57fe6232e67823593374a2281d7a8af8,0
582d4f8675b945722eda7c0cb61ba4c7,1
585175ec331ea177fa47199e39a6170a,0
586a871d4f1221763fddb6ceefdeb95e,2
5882820ef11c4c068eea0677a7a879b4,0
5882f40daf39bc2a465e0cb453ddc222,0
58b98ccb79873e04eac4357cacc590d9,0
58c851d1a3c7cd3da329eb59453fed44,0
58e4b302b54937e55a678c4d15111da4,0
58f1a6197ed863543e0136bdedb3fce2,1
59417c56835dd8e2e72f91f809cd4092,0
594f9aaa48e5bf431f011ddc5669b0d5,1
5962468f885ea01a1b6a97a218797b0a,0
596849622429351f47b32e6cae1055ff,0
5996cddab893a4652a15592fb58ab8db,0
59b22a78efb79a4797979612b885db36,15
59bbc819b99a733f02f0d6b49d1c253d,0
59cd88080b93f3c18508673122d26169,1
59cea8e446d3834393058e7e0666b6fb,0
59de1d4c8c057c2a53acd4ca66531af2,0
59fb871bf6f4522a87ba567b42dafecf,7
5a05a16bb50629ee31afab8a6d4c2674,0
5a32c398a06c345440bf2a683b017ad3,0
5a413ade68e8f8d93071a7f52a64cb9e,1
5a4236931428800e9d9cc04af0987118,0
5a425cc503b39b262a847fd6212bf53b,1
5a6a02f419701fc8c605af71d4fc57a4,1
5a8e7d5003a1f221f9e1d6e411de7c23,8
5a93f3ab0ef4c84ed5e1b5dbf23978bc,1
5a9b3bcab695173c820e53934574ae80,0
5a9c0859cb00fd8aa4db443837f0a700,0
5aaa890629f83706d8d9bfecd8377c1c,0
5ab05b6d86d417796c69ffd6774ec832,1
5abb8ea023c77787f2c15da891c8d384,3
5acd070dd3fe441bbb2ec1f1ede515ee,3
5b07547f10dd980738a1a27f685af669,2
5b0cc932433fa5184b5b94bfe6bcc256,4
5b179e9e8cc7ab6fd113a46ca584da81,2
5b2e94f2c22b39ccc24d34ad0f669672,1
5b33b527da3c5b969cc99dc435cad09a,1
5b35136197710e16ac5e7b7c2bd4ea85,3
5b51032eddd242adc84c38acab88f23d,0
5b581417df4480f632484ba681e53944,3
5b664594895aefb418afaee6d40a9a23,0
5b67882648febfb6e1225e6ad7164f6b,1
5b8154610ebb21fb90eb587365e673df,6
5b85809efd0d0e4dea1a9544e1280ed9,0
5b925e1d006e9476d738aa200751b73b,4
5b92bfa4120daa27c574daa2e386c693,0
5b97c06a046398e7005b2b7c0d707a92,1
5bba18b40e8c973b0f32e748004775b0,0
5bc237df65098fe211bb4818f4d26d78,0
5bc24d989e71e93c33e50a7782431b0e,0
5bc55dbe2f12b6af6d83ed46023e0dc8,4
5bf397d04035b5f45cc41e82ec106803,0
5bffbafbb22daf6d3bfc216a46db8708,0
5c030029b5916fed0986310385ec9009,0
5c243662ce92d84573bfaff24c3e3700,1
5c3460cd3e8a984382ae254e7dd20d9f,0
5c603ffb38cbbf25a0e0698941324143,0
5c6d4016c2a288f074fa0848a2b653d2,3
5c853bb56f70f4d14218944bae111d7a,0
5ca5d579b5857ee8709479b1047cecc3,1
5cbbd5a299cab112b7bf23862255e43e,0
5cf13accae3222c70a9cac40818ae839,3
5cf1ec37aea089f45110c70653a166ab,0
5d0363b33554b373851fc1622e4d5f3c,8
5d043cd5512d4bd2f88e5ccdd5736c38,0
5d378b73ab7dd6f0418d743e5dcb0bd1,0
5d3bb11474a06bdc23fb9e89f1164ee0,1
5d505d2298ad549e4e4e835562fa0c1e,0
5d76d80a2f5f39c891b996a1bf4c9853,0
5d9dc90a686a8fddacffab6bab5653a3,1
5d9f3746e112e696f98ea22c56b3e912,0
5db42a6cd9bf1bf0d3aab9582767f168,0
5dc203c7b84a0e71e878a179de05fb9a,0
5dc4bdaf869e8c77c648078cbe8d59c2,0
5dceca129747e92ff8ef7a997dc4f8ca,18
5de1c80811ce7007f62f00d971236c09,0
5debea795b07621e1f90532e18f96145,0
5def4c3732941a971cba8fdee992ede1,0
5e063e85d44b0f5c3e6ec3131103a57e,0
5e105f5c9f63f5f1fd75d6cb942e55b1,0
5e106d93b717c2682b9383da480364a1,0
5e25c632f9db6cfb8bc100421c2737b6,0
5e49e3a44bdeb5aab2684258bbd4f525,1
